event_id,user_id,session_id,timestamp,event_type,voice_volume_db,asset_used,x_coord,y_coord
2a0fe662-85d1-4aea-b738-924f5a4ff006,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:02:28.724980,touch,89.7,asset_siren,74.04,37.12
ff72baaf-70ab-4cb5-bb02-ec8ad8a99d38,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:02:58.724980,spawn_object,95.1,asset_gun_01,91.55,43.83
ea2f1f04-1527-4b3c-a059-3727725027fa,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:03:11.724980,touch,97.5,asset_siren,93.14,85.21
4d6d8f40-05ed-4b92-8c93-f8c61067d03f,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:03:24.724980,idle,68.3,asset_gun_01,45.72,37.08
98f39f42-2838-4341-8862-c783a35216fd,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:03:51.724980,spawn_object,95.7,asset_gun_01,0.48,37.46
764e0960-476e-4124-8193-a5bab469fb16,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:04:11.724980,spawn_object,73.2,asset_gun_01,18.39,1.69
1397bef6-d95e-4d24-b332-e8a230b08734,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:04:30.724980,spawn_object,92.9,asset_gun_01,7.35,79.69
aa95cfa1-369a-4364-b581-14ba005043a3,4bd39602-bb75-4cf3-9a47-ff6c97e72f3f,6f47f6d4-c499-4603-8eec-9e66fda02486,2026-01-07 18:04:52.724980,spawn_object,69.3,asset_gun_01,30.61,36.69
6e092439-0bf7-4778-ae72-31cd98773d02,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:43:16.724980,explore,47.1,cube,92.84,85.51
9dc5be2b-e0db-4c39-b392-c2bd1769a133,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:43:21.724980,spawn_object,38.9,paintbrush,73.31,19.37
5d573405-5c66-4ade-90b6-4c52fa7e48b6,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:43:50.724980,spawn_object,39.7,cube,65.96,91.83
b5dd16e7-238c-4af3-b61d-5f72f9d2e84f,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:44:02.724980,explore,33.9,flower,12.43,10.8
77179d68-bba2-4238-bdf6-ca2cdd0dd2fc,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:44:16.724980,wave,49.0,flower,2.44,58.9
eeb57632-d5aa-48e6-a346-83e61161368f,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:44:30.724980,spawn_object,32.7,paintbrush,80.2,6.74
1fe77ee4-e9b9-4d12-a953-52b000fcc1f5,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:44:52.724980,wave,43.8,paintbrush,85.33,80.42
b6745733-7b6a-40d5-a46c-fa106c191669,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:45:15.724980,wave,38.0,paintbrush,11.16,5.1
9d394109-a616-442d-9e52-8b761b3ae370,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:45:29.724980,explore,39.9,cube,52.03,86.02
dd9fc7f4-1ca0-424c-b780-68df34b9489e,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:45:55.724980,explore,44.4,cube,1.59,9.18
2e25c1ff-edb1-48ba-8790-a412c70c7812,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:46:14.724980,wave,43.3,cube,90.88,22.27
36cfd658-65f7-4ca8-aff1-e227c8602dd5,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:46:30.724980,explore,39.5,cube,73.32,71.86
dd442b3d-2366-4201-9472-3377ffdd9314,eee5d91a-a6f2-417e-a007-69d211d51707,e46dcf33-7927-46e0-98a6-e6f5f8f77b13,2026-01-08 00:46:58.724980,explore,36.0,cube,81.0,66.21
34770189-b8a8-48d5-878e-d8a5f95052bd,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:12:12.724980,explore,43.5,cube,81.38,57.5
e8922cb8-44f8-4d42-a9be-0c3984bc6949,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:12:29.724980,spawn_object,41.7,flower,1.13,80.59
38107c4f-e95b-4ed2-b797-403ac3a8e8c0,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:12:45.724980,explore,37.6,cube,84.9,69.42
228e7484-b2be-4761-a3c3-84844eac3e2b,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:13:07.724980,wave,43.7,flower,99.29,96.47
3fdd0579-48b3-45e5-9f43-735d91238551,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:13:25.724980,explore,41.4,flower,51.5,69.53
f369c60f-e728-4754-a849-a748027ea35e,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:13:38.724980,wave,36.1,paintbrush,63.88,23.86
27c3bc2e-b205-4493-94ba-b3a81aeeeea1,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:13:43.724980,explore,34.8,flower,34.9,0.33
53d0a1f9-5790-47c2-9358-e3f5477abc00,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:14:09.724980,spawn_object,40.5,cube,14.8,79.19
ddcda194-2385-498e-88f3-a282bd51951b,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:14:29.724980,explore,42.2,flower,57.45,29.17
cb7a4a0a-9989-413a-b305-b88bbcb51101,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:14:57.724980,explore,40.1,paintbrush,32.02,88.53
350c8bc3-b5bc-48bf-a2d0-e066117cb948,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:15:25.724980,wave,44.7,cube,44.94,26.82
fcea04e6-e68c-4279-8ea9-8beb9f1c0f0c,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:15:34.724980,explore,39.8,flower,43.4,56.48
b07dc2d7-8d59-4a7d-b378-9ffdf48d1ebe,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:15:48.724980,explore,45.5,cube,36.52,0.55
8966d3c9-844a-4022-aea7-1867dd0f40b6,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:15:58.724980,explore,34.2,paintbrush,9.05,22.48
b2cefd35-f3eb-4f41-8880-692285ce88e5,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:16:28.724980,explore,40.9,flower,45.0,47.21
6daa396f-dd4a-4d59-ba97-32a0ebc5383c,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:16:38.724980,explore,34.6,cube,39.15,94.24
79aa74d4-e1f0-4a2e-b993-55918b84de35,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:17:02.724980,explore,44.3,paintbrush,91.38,62.75
ad98ef85-74d8-41a1-b3fa-7839f85000fc,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:17:28.724980,spawn_object,39.5,flower,53.4,58.63
beefdd09-6bb5-4a86-9f14-e2885d411d95,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:17:50.724980,explore,50.0,cube,52.23,10.13
62774786-9e8a-4ac4-9346-b83791af2655,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:18:06.724980,wave,33.7,flower,73.48,39.96
010d8cc3-cf4e-426d-889f-c8a583ad412e,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:18:23.724980,spawn_object,45.6,paintbrush,45.4,96.55
1514c201-3420-4247-9e4f-964bc20091b9,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:18:45.724980,explore,43.3,flower,25.8,57.67
6a573a5b-c725-4b7c-8a40-e993ecf7f058,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:18:55.724980,wave,34.3,flower,95.58,50.89
eb50576e-edd4-4421-9215-8ae0d38f6ed9,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:19:18.724980,explore,35.9,paintbrush,79.08,40.3
13e7f3ee-8cac-47e7-ad59-0a22fa0871d7,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:19:44.724980,explore,46.5,cube,18.03,37.4
9ed4bb86-2447-4091-8a25-1fc5bd79bc5c,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:20:04.724980,explore,45.7,flower,99.33,78.59
72bbb999-d457-4aab-9e6e-823b47815f07,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:20:21.724980,explore,52.7,cube,33.67,26.81
e6061c28-c7ae-42ac-8041-d7331b52fc3a,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:20:35.724980,explore,41.4,paintbrush,23.32,16.84
61f7bb43-8d43-4406-9a04-b5ad32baa717,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:20:59.724980,explore,44.1,flower,94.75,14.57
8c514239-d055-43be-8b4b-05ce07d7b371,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:21:04.724980,explore,48.0,flower,95.04,1.93
80e67d61-eca7-4fe5-9abd-79833cb8d737,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:21:28.724980,explore,48.2,flower,39.09,37.36
fd400c7a-d0fc-47b7-b39b-f0c37c29cade,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:21:39.724980,explore,40.0,cube,84.76,3.37
ec18ac16-1dd7-465e-9e72-b864ff104031,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:21:48.724980,spawn_object,36.5,cube,97.84,98.59
c527f83f-1c5f-49e2-8dee-ba3d866d61f9,20f31871-4f48-4f36-b9e1-4598bd4607e3,e7659d2b-d1cc-49cc-ab98-19c9e1d160d9,2026-01-08 01:22:05.724980,explore,35.1,paintbrush,20.14,32.78
55725ced-5d8a-4fe1-a3ef-006b4cda0eb9,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:18:34.724980,explore,37.6,flower,37.44,15.57
94a44903-eeab-4d86-bc99-6595afa631d2,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:18:44.724980,explore,36.4,paintbrush,67.63,43.55
1cf0a3c7-1564-4f87-83fc-e0952251edbc,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:19:02.724980,explore,44.3,cube,40.48,80.79
85093cf8-13f7-4aab-82b5-414bbdadfbf5,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:19:19.724980,explore,46.8,flower,21.37,86.59
cca36703-5713-453b-a697-b7526517ed43,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:19:47.724980,wave,45.9,paintbrush,85.84,82.51
27c597c7-84da-45ce-b062-4091b81d786f,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:20:04.724980,explore,35.5,paintbrush,58.55,30.22
f69aee03-e814-4f3b-b576-2ff8b81150a3,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:20:28.724980,wave,42.5,paintbrush,33.49,92.73
f85f71d7-f04e-44ed-9f51-c36e76ce13c9,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:20:56.724980,wave,43.0,paintbrush,92.55,62.92
defdb126-135b-42f9-a8a4-2d1a423eadd3,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:21:08.724980,wave,37.6,flower,25.24,33.18
a03ca39d-b204-4e37-b69a-eff24fb4183f,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:21:24.724980,spawn_object,38.9,cube,67.77,68.26
414215a3-ef5f-4e8f-b39e-4427c0903aff,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:21:44.724980,explore,42.9,flower,15.5,23.75
2451a837-9d49-4a2c-860c-a30f2069bcf8,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:22:05.724980,explore,39.2,flower,63.93,9.84
fe611768-a030-42c0-bcaf-8cd728a13686,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:22:29.724980,explore,40.0,cube,0.19,97.39
0ea3197e-23f3-44e4-8532-5444f35bdcd5,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:22:52.724980,explore,39.8,cube,87.65,65.18
e662ac82-7c94-417b-bdcb-15a655900fe9,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:23:02.724980,spawn_object,40.1,paintbrush,63.55,69.28
16a968eb-b1c5-46d6-938b-08e54d522efd,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:23:22.724980,explore,46.0,flower,27.63,56.9
24bdc287-708b-451a-86af-07b927b37cb3,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:23:41.724980,wave,41.1,flower,80.61,14.42
8f38fe6e-26d0-424b-b907-4b408750ab2e,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:23:55.724980,spawn_object,41.7,cube,61.66,50.24
f7474ea5-5d67-4915-b2e3-57c47cd62dda,58bfad73-938b-49a9-b18d-b1d9bce9e160,b5e6ef58-c110-4139-8e6d-4692957ffa5b,2026-01-07 18:24:03.724980,explore,34.4,flower,30.21,34.8
9f27d5be-acfb-4c38-97e7-39ae34ec939a,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:03:15.724980,explore,41.2,cube,93.56,14.89
bea06143-7ae5-4fe0-9087-bf22aeeb0866,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:03:21.724980,explore,42.4,paintbrush,56.26,49.28
8116ad5f-3514-4135-9381-f71224868620,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:03:37.724980,wave,41.6,flower,27.71,12.45
8843af2a-9b57-4dd0-8011-36b431d396c0,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:03:53.724980,explore,42.4,paintbrush,48.65,0.06
693d8b96-8c42-421b-a276-2be0794f5147,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:04:22.724980,wave,43.6,flower,13.12,83.39
28144e48-bd20-412f-8910-49ca5a1997ed,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:04:44.724980,explore,48.6,cube,52.81,68.57
c594b7c9-0b29-483e-b573-6f8f9ad962a6,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:05:04.724980,explore,39.7,paintbrush,37.85,80.38
3a8ee9da-8cb4-4693-81f0-f594b7dde810,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:05:15.724980,explore,38.7,cube,34.78,85.82
265cb5b8-94ec-4705-90a2-810b3a358b4f,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:05:44.724980,explore,39.3,cube,78.83,16.37
83ae3c7e-b9b3-4a7a-a0a5-84489450ca97,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:05:54.724980,wave,40.7,flower,60.98,67.27
fc7e509a-d2ce-4bfc-9a4a-c38f7a619d64,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:06:06.724980,spawn_object,36.4,flower,28.38,31.86
cd878425-3822-49c4-bd6f-1e20efafc810,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:06:32.724980,explore,38.7,paintbrush,16.59,66.42
086f1d73-d4e5-4f1c-854f-ef11779d1c20,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:06:40.724980,explore,39.6,cube,9.17,20.8
752e4ec3-8da7-4d8b-9332-bfd6e8e0323f,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:07:05.724980,explore,37.1,cube,55.76,89.22
fc2cb452-ff54-4450-b299-5aed49e73199,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:07:22.724980,wave,46.6,flower,54.39,81.92
15f7ec8e-d832-4a23-ab3b-c7606dee6abc,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:07:42.724980,explore,34.3,cube,93.48,73.93
a64bf6f4-ce01-492a-b3ca-cc016901748d,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:07:49.724980,explore,36.2,flower,87.81,43.5
31216fc2-33c6-46af-b74b-9c94b71f511e,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:08:04.724980,wave,32.8,flower,82.11,48.97
e711ece8-c5d9-4390-aec5-5003bf7431c3,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:08:24.724980,explore,35.1,paintbrush,17.79,89.94
c4253c61-eee6-48a1-9c37-c7306a7b95ef,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:08:40.724980,wave,40.1,cube,84.59,87.03
a525caa9-1e03-47a2-b293-02f08374b638,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:09:09.724980,explore,49.0,paintbrush,18.92,79.03
55944ba1-d7a6-443b-8e9b-f5e7b9d5bac5,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:09:35.724980,explore,47.9,flower,16.22,14.12
11da4a83-f73c-4585-8234-744e5b98c129,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:09:42.724980,explore,43.8,flower,3.49,44.87
724f3821-ffc9-4c07-aa46-d729245a289d,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:00.724980,wave,46.9,cube,69.34,2.09
e4450963-3fb0-4135-9af9-03455378b023,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:20.724980,spawn_object,41.3,flower,52.35,23.33
4d51489a-2417-4758-a76d-72da31433bc2,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:36.724980,wave,40.6,cube,51.1,93.45
eadfb858-555a-474d-a198-b19733bc815d,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:41.724980,explore,36.9,paintbrush,28.37,23.11
b30f630b-8c4c-480f-8efc-12258b554f26,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:46.724980,explore,39.0,paintbrush,14.75,11.23
6efe15d0-1dae-4f07-95b4-36ba8a983c23,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:10:58.724980,explore,44.2,cube,43.95,63.24
0b5aa27d-54ea-4178-8dd6-a69026988bfa,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:11:14.724980,explore,36.9,flower,43.83,45.68
916111d2-daef-4d7b-ae12-9d7a2ad0cdd0,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:11:41.724980,wave,41.8,paintbrush,24.64,35.73
ceca0689-aced-475c-add0-cb57dd1565c9,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:11:46.724980,wave,36.6,paintbrush,62.51,25.9
5aae7653-92c2-4406-b771-6b758118aa75,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:11:51.724980,spawn_object,41.8,cube,13.27,58.04
a73f8ece-38d4-448e-8609-175ffb3a8c98,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:11:57.724980,wave,45.6,cube,96.16,3.18
be5a0cf7-f853-4787-bd90-8ef5379306d9,8fb70a97-2c56-455b-8d0e-78fdc7d66884,12e8d16d-8a3b-436c-a003-5e79f706570f,2026-01-08 02:12:17.724980,explore,37.4,paintbrush,53.48,59.26
8b2d2f8a-fb55-460d-b667-20fe4513813e,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:52:21.724980,spawn_object,32.2,flower,94.24,92.61
9620d71c-ecc5-4fa2-a690-47adc5e32433,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:52:36.724980,explore,39.8,flower,83.02,23.56
fef27171-1721-46de-94af-e94bad1b5f1d,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:52:44.724980,wave,33.6,cube,20.74,15.37
106cc339-fd32-4626-b1c8-2e74a6feb5e7,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:52:52.724980,wave,46.3,flower,8.32,50.25
2e311eaf-02a5-46c2-a264-86c506bea961,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:52:57.724980,explore,44.8,cube,44.32,90.91
d9afe65c-00ee-446b-bb77-66162bbb46a0,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:53:20.724980,explore,39.4,cube,95.18,31.41
744733c1-d9c3-413d-a9e2-dfd2c86670a5,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:53:33.724980,explore,36.4,cube,29.75,77.44
7c8b7f5a-1c9c-4f0b-b52a-114925f405dc,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:54:00.724980,explore,40.9,cube,7.35,16.99
b549024f-b396-443d-b497-199ec60b7420,fa9f5bf4-df0e-408a-9577-03dd0c4db669,4425f0fc-7c99-44a6-89e7-371c2f7353d0,2026-01-07 16:54:08.724980,explore,40.8,cube,48.86,33.83
